target_name,split,model,fold,n_train,n_test,log_mae,log_rmse,log_r2,seconds_mae,seconds_rmse,seconds_r2
cpu_fp64,random_5fold,median_log,0,9,3,0.5266197611907795,0.5388252000421895,-21.326023551713398,1.5069149363346999,1.5669273530230008,-12.309907167874057
cpu_fp64,random_5fold,ridge,0,9,3,0.221130349893525,0.350279071349509,-8.43504465970233,1.0215660967206217,1.6418544482190294,-13.613243147780782
cpu_fp64,random_5fold,hgb,0,9,3,0.14037775594647864,0.15306716008759247,-0.8016881834281389,0.5231857686509763,0.5637572078814813,-0.7229057396976621
cpu_fp64,random_5fold,median_log,1,9,3,1.3907844701820784,1.5052966076417826,-0.0013171908436426794,10.230374317334284,15.357581679798141,-0.3009903991463474
cpu_fp64,random_5fold,ridge,1,9,3,0.25390586690355604,0.3045513788669917,0.959012762644338,2.401850718838845,4.117339051763423,0.9064892184215716
cpu_fp64,random_5fold,hgb,1,9,3,1.4450630128791604,1.5081952725481405,-0.00517726408171848,10.431597246317699,15.0765132374147,-0.25380573135646767
cpu_fp64,random_5fold,median_log,2,10,2,1.61222053276668,1.627211474840842,-53.52431288745792,10.949141904123177,11.339226426737826,-13.788695259540564
cpu_fp64,random_5fold,ridge,2,10,2,0.3951705461335444,0.4300795335214874,-2.8089016335469466,4.644799490115899,5.272837239239038,-2.1978032263950387
cpu_fp64,random_5fold,hgb,2,10,2,1.4666084888909952,1.483072013513288,-44.29254079225478,10.534205146255813,10.939096195920657,-12.763404937005216
cpu_fp64,random_5fold,median_log,3,10,2,0.8086761208404573,0.8412690855924391,-12.160623691145881,2.065950337223951,2.103730196689279,-27.0942188615485
cpu_fp64,random_5fold,ridge,3,10,2,0.2656025975016431,0.28619814178397246,-0.5231414274761905,0.5981874325050307,0.7014622777205354,-2.12352885260187
cpu_fp64,random_5fold,hgb,3,10,2,1.0021151799689578,1.0285968305804687,-18.674195146240084,2.8786475071240796,2.905880488743168,-52.603404971799094
cpu_fp64,random_5fold,median_log,4,10,2,0.7846874647898936,0.7847096077913388,-5.643855640435902e-05,2.9189450124995346,3.1227473421743928,-0.14451599709458174
cpu_fp64,random_5fold,ridge,4,10,2,0.11270358852123957,0.12066663863424026,0.9763527305476811,0.39508023904018585,0.41793086101092414,0.9794998491976261
cpu_fp64,random_5fold,hgb,4,10,2,0.7846874647898936,0.8051863264223227,-0.05292964294051816,2.9189450124995346,2.9496258399905484,-0.021132340196987398
cpu_fp64,family_held_out,median_log,0,9,3,0.8868059522938937,1.0193867186296766,-3.1117871176162195,2.256264714334369,2.479614914967611,-4.8127477609235525
cpu_fp64,family_held_out,ridge,0,9,3,0.4240351893572005,0.5283740283460185,-0.10467774313987177,1.6806541685216683,2.4423579997299516,-4.63938368429358
cpu_fp64,family_held_out,hgb,0,9,3,1.0718266177164582,1.183865188076836,-4.545710313802891,3.1196642446580793,3.2848233841072103,-9.200866054867477
cpu_fp64,family_held_out,median_log,1,9,3,1.1488784780228272,1.3808461233093983,-0.6450564395765757,10.599043254000817,15.53159210312402,-0.6707437399256615
cpu_fp64,family_held_out,ridge,1,9,3,0.9368481426102978,0.9428226605038988,0.23307965876740488,17.407029018890174,22.00766164631116,-2.354483736249021
cpu_fp64,family_held_out,hgb,1,9,3,1.1663334698263175,1.414226167209422,-0.7255516761014369,10.654755486595487,15.638026520627125,-0.6937206416079547
cpu_fp64,family_held_out,median_log,2,9,3,0.7033063649277732,0.8491072040066553,-0.0042258326339374985,3.146670206333511,4.344708777817449,-0.17484069824064807
cpu_fp64,family_held_out,ridge,2,9,3,0.06807429241899354,0.06883068855529709,0.9934011149068025,0.30517248086399146,0.36012355410654145,0.9919283802335832
cpu_fp64,family_held_out,hgb,2,9,3,0.757530999206035,0.8541225393146935,-0.01612398549346361,3.3476765892182563,4.149544611530542,-0.07166368950834134
cpu_fp64,family_held_out,median_log,3,9,3,0.8791671267294302,1.0432331804116963,-0.14718651066527766,5.327386631333259,7.746819498382202,-0.4070092137446588
cpu_fp64,family_held_out,ridge,3,9,3,0.7351779571728713,0.7805790990810948,0.35774856194650084,4.51998530869149,6.429539525850589,0.030808027295143647
cpu_fp64,family_held_out,hgb,3,9,3,0.8420667920939264,1.008732742692661,-0.07256466302467501,5.198821593765959,7.546385459245619,-0.3351437793880767
cpu_fp64,width_held_out,median_log,0,8,4,1.3470340484613366,1.3734113154111465,-25.286419811506736,4.0878764720505325,4.1082591081533275,-100.02902661383929
cpu_fp64,width_held_out,ridge,0,8,4,0.47411986218122615,0.5280753385739485,-2.886171563206652,0.3186597296085914,0.36669234361870595,0.19511432235294268
cpu_fp64,width_held_out,hgb,0,8,4,1.482663904846008,1.506668566181179,-30.63484074299309,4.900802406994439,4.91781690197825,-143.7688837136127
cpu_fp64,width_held_out,median_log,1,8,4,0.5516612685924005,0.6246015646622864,-0.23553814008248475,1.9864530328994368,2.5430448069757583,-0.4427363650508438
cpu_fp64,width_held_out,ridge,1,8,4,0.13295675114823802,0.1383308932144302,0.9393978010160327,0.5510945842546093,0.6340887675828002,0.9103027611914428
cpu_fp64,width_held_out,hgb,1,8,4,0.45536552102743305,0.5803676094451549,-0.06673452961200432,1.6995008140006576,2.117205125727274,-1.1115912516235227e-05
cpu_fp64,width_held_out,median_log,2,8,4,1.8505076319661382,2.0136988606071435,-5.430310003256851,13.292496557136051,16.450662131258678,-1.8810101093639484
cpu_fp64,width_held_out,ridge,2,8,4,0.28029948389349646,0.3630823308307506,0.790948594626658,2.850680174507113,3.01929250281662,0.9029515968418699
cpu_fp64,width_held_out,hgb,2,8,4,1.6278250185411607,1.8111926723112903,-4.202021788211627,12.838812571908466,16.08629628261116,-1.7548004387079628
gpu_fp32,random_5fold,median_log,0,12,4,0.0013791630986800985,0.001772059011196104,-0.5656629523599781,0.0013824572502017,0.001775986776581267,-0.5652941575360493
