source,runtime_semantics,observation_unit,target_name,circuit_id,qasm_name,qasm_sha256,family,circuit_variant,num_qubits,logical_total_gate_count,logical_single_qubit_gate_count,logical_two_qubit_gate_count,logical_multi_qubit_gate_count,n_stripped_ops,n_tensors,precision,workspace_memory_limit,optimizer_cost_function,optimizer_samples,optimizer_seed,optimizer_gpu_arch,cutensornet_runtime_est_s,cutensornet_effective_flops_est,cutensornet_flop_count,cutensornet_largest_intermediate_elements,cutensornet_num_slices,tensor_network_build_s,path_optimization_s,first_contract_gpu_s,contract_gpu_median_s,contract_gpu_mean_s,contract_gpu_min_s,contract_gpu_max_s,contract_gpu_stdev_s,end_to_end_first_s,warmups,repeats,gpu_name,gpu_compute_capability,gpu_memory_bytes,status,wall_s
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,ghz_indep_qiskit_5,ghz_indep_qiskit_5.qasm,de4639e0b84f220ce7281521fbce5104129cc70befb85198bf93def8d4ba7a65,ghz,mqt_bench_v1_indep_qiskit,5,5,1,4,0,0,15,complex64,90%,TIME_TUNED,16,137,12,0.00014000056225,2800011245.0,188.0,4.0,1,0.0008365319999938947,0.003407340999956432,0.00020777599513530732,4.6751998364925385e-05,4.6899199485778807e-05,4.502400010824204e-05,4.886399954557419e-05,1.7058729829923055e-06,0.005869506995053598,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.007693737999943551
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,qftentangled_indep_qiskit_2,qftentangled_indep_qiskit_2.qasm,02d66e8b66849fdd0f0581b84924adbd1bd2d7603e25e5e9faa447ac2a6708d0,qftentangled,mqt_bench_v1_indep_qiskit,2,6,3,3,0,0,10,complex64,90%,TIME_TUNED,16,137,12,9.000036725e-05,1800007345.0,124.0,4.0,1,0.0009981030000290048,0.0016282850001516636,0.0001783680021762848,4.057599976658821e-05,4.291199967265129e-05,3.388800099492073e-05,6.108799949288369e-05,1.0683232103028384e-05,0.004187100002278385,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.006035261999841168
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,graphstate_indep_qiskit_3,graphstate_indep_qiskit_3.qasm,51e3c5bc60da502bf92a6ed65a7c728a8b957b427652ac8fdaa002b9afc50d40,graphstate,mqt_bench_v1_indep_qiskit,3,6,3,3,0,0,12,complex64,90%,TIME_TUNED,16,137,12,0.00011000028925,2200005785.0,66.0,4.0,1,0.0009835020000537043,0.002889460999995208,0.00017318400740623475,4.0256001055240634e-05,4.096000045537949e-05,3.824000060558319e-05,4.441599920392036e-05,2.383193908820558e-06,0.005486125007462761,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.007228955999835307
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,ghz_indep_qiskit_6,ghz_indep_qiskit_6.qasm,c67a77f55c658ad1270fd52c8cbc66319b72ceaa5ca5d4015d775b44e8edd85a,ghz,mqt_bench_v1_indep_qiskit,6,6,1,5,0,0,18,complex64,90%,TIME_TUNED,16,137,12,0.00017000069225,3400013845.0,232.0,4.0,1,0.0008627250001609355,0.003607104999900912,0.00036841601133346557,5.481600016355515e-05,5.496959984302521e-05,5.0847999751567844e-05,5.9776000678539275e-05,3.838360316464591e-06,0.006309231011364318,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.00846457200009354
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,ae_indep_qiskit_2,ae_indep_qiskit_2.qasm,de56c0798eca25bd1510d4d10f11e996f0bad2a11ce94a265da0635c161cbcae,ae,mqt_bench_v1_indep_qiskit,2,7,5,2,0,0,11,complex64,90%,TIME_TUNED,16,137,12,0.00010000036725,2000007345.0,128.0,4.0,1,0.001174261000187471,0.0026607949998833647,0.00018681600689888,3.9103999733924864e-05,3.9635199308395386e-05,3.798399865627289e-05,4.150399938225746e-05,1.4131908729561088e-06,0.005958426006909576,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.00787149200004933
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,dj_indep_qiskit_3,dj_indep_qiskit_3.qasm,bc8cb33a3a242fb3ab35191a36313674faaca8fe1839cfa05d79788052424d1d,dj,mqt_bench_v1_indep_qiskit,3,7,5,2,0,0,13,complex64,90%,TIME_TUNED,16,137,12,0.00012000040625,2400008125.0,132.0,4.0,1,0.0009536669999761216,0.0029046590000234573,0.00019036799669265746,4.310400038957596e-05,4.3622399866580965e-05,4.067200049757958e-05,4.713600128889084e-05,2.3691243878402935e-06,0.005833271996762051,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.0076637710001250525
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,qft_indep_qiskit_3,qft_indep_qiskit_3.qasm,7f613ccae98ac8124d086ee9a39d94b1ed019520da8c3277395b109fd22d7d4d,qft,mqt_bench_v1_indep_qiskit,3,7,3,4,0,0,13,complex64,90%,TIME_TUNED,16,137,12,0.00012000043225,2400008645.0,120.0,4.0,1,0.0011425620000409253,0.0035402859998612257,0.00018569600582122803,4.169600084424019e-05,4.120960012078285e-05,3.798399865627289e-05,4.464000090956688e-05,2.9491606337716117e-06,0.006523546005730168,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.008463693000066996
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,ghz_indep_qiskit_7,ghz_indep_qiskit_7.qasm,4b24f68f78c4499a295ab28caa04282d174b7ab2a6b0f5333d3bfe630df72f71,ghz,mqt_bench_v1_indep_qiskit,7,7,1,6,0,0,21,complex64,90%,TIME_TUNED,16,137,12,0.00020000097825,4000019565.0,344.0,8.0,1,0.000903673000038907,0.0038265150001279835,0.00019875200092792512,5.4944001138210295e-05,5.6224000453948974e-05,5.3536001592874524e-05,5.980800092220306e-05,3.0097014126210554e-06,0.0067060630011055765,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.009669828000141933
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,qpeexact_indep_qiskit_3,qpeexact_indep_qiskit_3.qasm,56289d5fdefe63c89244b0849f2e22753ce30832776d74b79de4603006db32f4,qpeexact,mqt_bench_v1_indep_qiskit,3,8,5,3,0,0,14,complex64,90%,TIME_TUNED,16,137,12,0.00013000039325,2600007865.0,112.0,4.0,1,0.001110101999984181,0.0032401860000845772,0.00014499199390411376,4.3903999030590055e-05,4.365440011024475e-05,4.0320001542568204e-05,4.639999940991402e-05,2.2605226348061733e-06,0.007479279993942328,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.009533625999893047
cutensornet_mali_qasm,T_sim_contract: local GPU tensor-network scalar amplitude of Ma-Li MQT QASM; not result.time_taken,one QASM-derived zero-bitstring amplitude contraction,contract_gpu_median_s,graphstate_indep_qiskit_4,graphstate_indep_qiskit_4.qasm,13721ab5a328b17bf3f8c3692cda844a7e538a8c92530d0c1236f43d3ad5a884,graphstate,mqt_bench_v1_indep_qiskit,4,8,4,4,0,0,16,complex64,90%,TIME_TUNED,16,137,12,0.00015000041925,3000008385.0,98.0,4.0,1,0.0010857279999072489,0.004261917999883735,0.0001987839937210083,4.7008000314235686e-05,4.6783999353647235e-05,4.3903999030590055e-05,4.9183998256921766e-05,1.933684571179603e-06,0.0072918319936088665,2,5,NVIDIA GeForce RTX 5070 Ti,12.0,16608788480,ok,0.009324081999920963
