circuit_build_seconds,circuit_depth,circuit_gate_count,conversion_seconds,delta,expectation_value,max_terms,num_paulis,num_qubits,num_trotter_steps,observable,paper_track,propagation_seconds,python,rx_angle,rzz_angle,target_semantics,timestamp_utc,topology_edges,trial,truncated_norm,upstream_revision,log_target,log_trotter_steps,neg_log10_delta,configuration_group
0.004551113999696099,174,2192,0.14050786100051482,0.01,0.3710937500000001,800000,200,127,8,Z_62,SP-3_zero_setup_extension,0.009803979999560397,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:19.565235+00:00,147,1,66.69125595762466,c4485f1c267410d291a717d05aa12d493559f337,-4.624966853346871,2.0794415416798357,2.0,8::0.01
0.004551113999696099,174,2192,0.14050786100051482,0.01,0.3710937500000001,800000,200,127,8,Z_62,SP-3_zero_setup_extension,0.00981686399973114,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:19.565235+00:00,147,2,66.69125595762466,c4485f1c267410d291a717d05aa12d493559f337,-4.623653555914506,2.0794415416798357,2.0,8::0.01
0.004551113999696099,174,2192,0.14050786100051482,0.005,0.3828125000000001,1200000,532,127,8,Z_62,SP-3_zero_setup_extension,0.03086294600052497,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:19.565235+00:00,147,0,125.6226655540173,c4485f1c267410d291a717d05aa12d493559f337,-3.478198973203431,2.0794415416798357,2.3010299956639813,8::0.005
0.004551113999696099,174,2192,0.14050786100051482,0.005,0.3828125000000001,1200000,532,127,8,Z_62,SP-3_zero_setup_extension,0.03073076399959973,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:19.565235+00:00,147,1,125.6226655540173,c4485f1c267410d291a717d05aa12d493559f337,-3.48249104146315,2.0794415416798357,2.3010299956639813,8::0.005
0.004551113999696099,174,2192,0.14050786100051482,0.005,0.3828125000000001,1200000,532,127,8,Z_62,SP-3_zero_setup_extension,0.030751283000427065,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:19.565235+00:00,147,2,125.6226655540173,c4485f1c267410d291a717d05aa12d493559f337,-3.481823562008891,2.0794415416798357,2.3010299956639813,8::0.005
0.004551113999696099,174,2192,0.14050786100051482,0.001,0.4618102312088014,1800000,18651,127,8,Z_62,SP-3_zero_setup_extension,0.4810893240000951,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:19.565235+00:00,147,0,466.4464144359118,c4485f1c267410d291a717d05aa12d493559f337,-0.731702321335472,2.0794415416798357,3.0,8::0.001
0.004551113999696099,174,2192,0.14050786100051482,0.001,0.4618102312088014,1800000,18651,127,8,Z_62,SP-3_zero_setup_extension,0.4584338300001036,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:19.565235+00:00,147,1,466.4464144359118,c4485f1c267410d291a717d05aa12d493559f337,-0.77993931612996,2.0794415416798357,3.0,8::0.001
0.004551113999696099,174,2192,0.14050786100051482,0.001,0.4618102312088014,1800000,18651,127,8,Z_62,SP-3_zero_setup_extension,0.4578897680003138,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:19.565235+00:00,147,2,466.4464144359118,c4485f1c267410d291a717d05aa12d493559f337,-0.7811268050583479,2.0794415416798357,3.0,8::0.001
0.007214057000055618,242,3288,0.2098688519999996,0.01,0.3643188476562501,800000,54,127,12,Z_62,SP-3_zero_setup_extension,0.013802317000227049,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:21.536101+00:00,147,0,84.20312309730102,c4485f1c267410d291a717d05aa12d493559f337,-4.282918802345187,2.4849066497880004,2.0,12::0.01
0.007214057000055618,242,3288,0.2098688519999996,0.01,0.3643188476562501,800000,54,127,12,Z_62,SP-3_zero_setup_extension,0.014183166000293568,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:21.536101+00:00,147,1,84.20312309730102,c4485f1c267410d291a717d05aa12d493559f337,-4.255699510564602,2.4849066497880004,2.0,12::0.01
0.007214057000055618,242,3288,0.2098688519999996,0.01,0.3643188476562501,800000,54,127,12,Z_62,SP-3_zero_setup_extension,0.01254574699942168,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:21.536101+00:00,147,2,84.20312309730102,c4485f1c267410d291a717d05aa12d493559f337,-4.378373555346908,2.4849066497880004,2.0,12::0.01
0.007214057000055618,242,3288,0.2098688519999996,0.005,0.35177326202392584,1200000,288,127,12,Z_62,SP-3_zero_setup_extension,0.038451308999356115,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:21.536101+00:00,147,0,161.52606955291841,c4485f1c267410d291a717d05aa12d493559f337,-3.2583625394134565,2.4849066497880004,2.3010299956639813,12::0.005
0.007214057000055618,242,3288,0.2098688519999996,0.005,0.35177326202392584,1200000,288,127,12,Z_62,SP-3_zero_setup_extension,0.038304316999528965,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:21.536101+00:00,147,1,161.52606955291841,c4485f1c267410d291a717d05aa12d493559f337,-3.262192673755038,2.4849066497880004,2.3010299956639813,12::0.005
0.007214057000055618,242,3288,0.2098688519999996,0.005,0.35177326202392584,1200000,288,127,12,Z_62,SP-3_zero_setup_extension,0.03840841199962597,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:21.536101+00:00,147,2,161.52606955291841,c4485f1c267410d291a717d05aa12d493559f337,-3.25947878088888,2.4849066497880004,2.3010299956639813,12::0.005
0.007214057000055618,242,3288,0.2098688519999996,0.001,0.33996544033288967,1800000,6935,127,12,Z_62,SP-3_zero_setup_extension,0.7354132220007159,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:21.536101+00:00,147,0,715.9264914173422,c4485f1c267410d291a717d05aa12d493559f337,-0.30732273094464185,2.4849066497880004,3.0,12::0.001
0.007214057000055618,242,3288,0.2098688519999996,0.001,0.33996544033288967,1800000,6935,127,12,Z_62,SP-3_zero_setup_extension,0.6717181440008062,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:21.536101+00:00,147,1,715.9264914173422,c4485f1c267410d291a717d05aa12d493559f337,-0.3979164550139822,2.4849066497880004,3.0,12::0.001
0.007214057000055618,242,3288,0.2098688519999996,0.001,0.33996544033288967,1800000,6935,127,12,Z_62,SP-3_zero_setup_extension,0.6738976040005582,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:21.536101+00:00,147,2,715.9264914173422,c4485f1c267410d291a717d05aa12d493559f337,-0.3946771024591113,2.4849066497880004,3.0,12::0.001
0.011441050000030373,378,5480,0.35110329300005105,0.01,0.2654349356889726,800000,120,127,20,Z_62,SP-3_zero_setup_extension,0.017124725000030594,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:24.239703+00:00,147,0,103.83062252498573,c4485f1c267410d291a717d05aa12d493559f337,-4.06723195335516,2.995732273553991,2.0,20::0.01
0.011441050000030373,378,5480,0.35110329300005105,0.01,0.2654349356889726,800000,120,127,20,Z_62,SP-3_zero_setup_extension,0.01689243799955875,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:24.239703+00:00,147,1,103.83062252498573,c4485f1c267410d291a717d05aa12d493559f337,-4.080889212838671,2.995732273553991,2.0,20::0.01
0.011441050000030373,378,5480,0.35110329300005105,0.01,0.2654349356889726,800000,120,127,20,Z_62,SP-3_zero_setup_extension,0.017037766000612464,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:24.239703+00:00,147,2,103.83062252498573,c4485f1c267410d291a717d05aa12d493559f337,-4.072322869426192,2.995732273553991,2.0,20::0.01
0.011441050000030373,378,5480,0.35110329300005105,0.005,0.27481239633925736,1200000,160,127,20,Z_62,SP-3_zero_setup_extension,0.0483094479995998,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:24.239703+00:00,147,0,209.26124228620512,c4485f1c267410d291a717d05aa12d493559f337,-3.03012812669514,2.995732273553991,2.3010299956639813,20::0.005
0.011441050000030373,378,5480,0.35110329300005105,0.005,0.27481239633925736,1200000,160,127,20,Z_62,SP-3_zero_setup_extension,0.048173357999985456,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:24.239703+00:00,147,1,209.26124228620512,c4485f1c267410d291a717d05aa12d493559f337,-3.032949149331384,2.995732273553991,2.3010299956639813,20::0.005
0.011441050000030373,378,5480,0.35110329300005105,0.005,0.27481239633925736,1200000,160,127,20,Z_62,SP-3_zero_setup_extension,0.04837355800009391,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:24.239703+00:00,147,2,209.26124228620512,c4485f1c267410d291a717d05aa12d493559f337,-3.02880193686007,2.995732273553991,2.3010299956639813,20::0.005
0.011441050000030373,378,5480,0.35110329300005105,0.001,0.2578908386309305,1800000,5089,127,20,Z_62,SP-3_zero_setup_extension,0.9024854379995304,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:24.239703+00:00,147,0,959.435819948812,c4485f1c267410d291a717d05aa12d493559f337,-0.10260272408585022,2.995732273553991,3.0,20::0.001
0.011441050000030373,378,5480,0.35110329300005105,0.001,0.2578908386309305,1800000,5089,127,20,Z_62,SP-3_zero_setup_extension,0.9155151160002788,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:24.239703+00:00,147,1,959.435819948812,c4485f1c267410d291a717d05aa12d493559f337,-0.08826840380750771,2.995732273553991,3.0,20::0.001
0.011441050000030373,378,5480,0.35110329300005105,0.001,0.2578908386309305,1800000,5089,127,20,Z_62,SP-3_zero_setup_extension,0.9559586350005702,3.13.15,0.7853981633974483,-1.5707963267948966,local_cpu_seconds_of_propagate_through_rotation_gates_only,2026-09-20T03:05:24.239703+00:00,147,2,959.435819948812,c4485f1c267410d291a717d05aa12d493559f337,-0.04504063569471393,2.995732273553991,3.0,20::0.001
