circuit_id,family,source_file,source_sha256,backend_class,backend_name,optimization_level,shots,seed_transpiler,seed_simulator,logical_width,logical_depth,logical_ops,logical_two_qubit_ops,physical_width,physical_depth,physical_ops,physical_two_qubit_ops,swap_count,dag_node_count,t_transpile_s,t_exec_s,t_total_s,status,error
qwalk-noancilla::qwalk-noancilla_indep_qiskit_8,qwalk-noancilla,data/quantum_circuits/qwalk-noancilla_indep_qiskit_8.qasm,b23a0318d268fcffc78b4f6ce920c98f33487ec34a71cf7b6225b9b6eb93f1bb,FakeWashingtonV2,fake_washington,0,1024,1234,1234,8,3020,3132,2886,127,13708,17482,12822,0,17482,0.01974919799977215,3.642961153000215,3.662710350999987,ok,
qwalk-noancilla::qwalk-noancilla_indep_qiskit_8,qwalk-noancilla,data/quantum_circuits/qwalk-noancilla_indep_qiskit_8.qasm,b23a0318d268fcffc78b4f6ce920c98f33487ec34a71cf7b6225b9b6eb93f1bb,FakeWashingtonV2,fake_washington,1,1024,1234,1234,8,3020,3132,2886,127,9889,13817,9199,0,13817,0.028000525000607013,1.230411231999824,1.258411757000431,ok,
qwalk-noancilla::qwalk-noancilla_indep_qiskit_8,qwalk-noancilla,data/quantum_circuits/qwalk-noancilla_indep_qiskit_8.qasm,b23a0318d268fcffc78b4f6ce920c98f33487ec34a71cf7b6225b9b6eb93f1bb,FakeWashingtonV2,fake_washington,2,1024,1234,1234,8,3020,3132,2886,127,10214,15130,6563,0,15130,0.05850470199948177,2.951214410999455,3.009719112998937,ok,
qwalk-noancilla::qwalk-noancilla_indep_qiskit_8,qwalk-noancilla,data/quantum_circuits/qwalk-noancilla_indep_qiskit_8.qasm,b23a0318d268fcffc78b4f6ce920c98f33487ec34a71cf7b6225b9b6eb93f1bb,FakeWashingtonV2,fake_washington,3,1024,1234,1234,8,3020,3132,2886,127,10210,15128,6563,0,15128,0.06979856600082712,2.923735319000116,2.993533885000943,ok,
qwalk-v-chain::qwalk-v-chain_indep_qiskit_7,qwalk-v-chain,data/quantum_circuits/qwalk-v-chain_indep_qiskit_7.qasm,3d8107599f669ba102c734a8796433a6a348197dd98a74c63f172d7790b5c9a2,FakeWashingtonV2,fake_washington,0,1024,1234,1234,7,68,93,6,127,1102,1527,894,0,1527,0.009170140998321585,0.9374538009997195,0.9466239419980411,ok,
qwalk-v-chain::qwalk-v-chain_indep_qiskit_7,qwalk-v-chain,data/quantum_circuits/qwalk-v-chain_indep_qiskit_7.qasm,3d8107599f669ba102c734a8796433a6a348197dd98a74c63f172d7790b5c9a2,FakeWashingtonV2,fake_washington,1,1024,1234,1234,7,68,93,6,127,692,933,525,0,933,0.008939241000916809,0.7291592780002247,0.7380985190011415,ok,
qwalk-v-chain::qwalk-v-chain_indep_qiskit_7,qwalk-v-chain,data/quantum_circuits/qwalk-v-chain_indep_qiskit_7.qasm,3d8107599f669ba102c734a8796433a6a348197dd98a74c63f172d7790b5c9a2,FakeWashingtonV2,fake_washington,2,1024,1234,1234,7,68,93,6,127,711,965,416,0,965,0.014756828000827227,0.7952703310002107,0.8100271590010379,ok,
qwalk-v-chain::qwalk-v-chain_indep_qiskit_7,qwalk-v-chain,data/quantum_circuits/qwalk-v-chain_indep_qiskit_7.qasm,3d8107599f669ba102c734a8796433a6a348197dd98a74c63f172d7790b5c9a2,FakeWashingtonV2,fake_washington,3,1024,1234,1234,7,68,93,6,127,711,965,416,0,965,0.017964894001124776,0.704738627999177,0.7227035220003017,ok,
random::random_indep_qiskit_8,random,data/quantum_circuits/random_indep_qiskit_8.qasm,fa595f88d0ab98542a799af4492f53b2a5e2e88ebc442a9b508abac209d0afcc,FakeWashingtonV2,fake_washington,0,1024,1234,1234,8,50,153,61,127,306,672,285,0,672,0.008084684999630554,0.7490902980007377,0.7571749830003682,ok,
random::random_indep_qiskit_8,random,data/quantum_circuits/random_indep_qiskit_8.qasm,fa595f88d0ab98542a799af4492f53b2a5e2e88ebc442a9b508abac209d0afcc,FakeWashingtonV2,fake_washington,1,1024,1234,1234,8,50,153,61,127,264,511,204,0,511,0.011592665001444402,1.1939606880005158,1.2055533530019602,ok,
