split,fold,model,n_train,n_test,mae_log,rmse_log,r2_log,mae_seconds,rmse_seconds,r2_seconds
circuit_group,4,analytical_hgb,163,41,0.33693805055870396,0.6262347260531376,0.9434928377013072,1.0050597410172752,2.93180372396087,0.8952507962506863
circuit_group,4,logical_hgb,163,41,0.2645219162460159,0.5131051031702235,0.9620648440919446,0.8731293088297438,2.914486876818993,0.8964845547810042
circuit_group,4,graph_hgb,163,41,0.2798893464467185,0.5343988818516529,0.9588509051268536,0.9693376904961509,3.2135893742743473,0.8741475392614865
circuit_group,4,graph_hgb_with_family,163,41,0.2853507067764765,0.545459059605411,0.9571299959973537,0.9794016258774962,3.1255629627066512,0.8809477932302497
circuit_group,4,structural_ridge,163,41,0.5085392727329788,0.6349179281330577,0.9419149475271553,1.361309953316126,2.9772943062125483,0.891974949048019
circuit_group,5,median_log,164,40,2.5782038869078856,2.9881977808746796,-0.10969181495779501,4.427363580168247,8.68136108856398,-0.3336636477545811
circuit_group,5,analytical_calibrated_ridge,164,40,0.43139000417291784,0.5343849801105702,0.9645111283924716,1.8775851231005145,4.017018940492707,0.714452454370879
circuit_group,5,analytical_hgb,164,40,0.2795686223278036,0.3755318458822338,0.9824742243115757,0.6352686305142394,1.6202715219805357,0.9535435231924393
circuit_group,5,logical_hgb,164,40,0.1670452287684509,0.3067084136282489,0.9883094462137181,0.7439536606286304,2.2182580300553907,0.912924736499664
circuit_group,5,graph_hgb,164,40,0.1654816770523632,0.30868633584732147,0.9881581783405926,0.8320959358271738,2.379929635946028,0.8997697284833601
circuit_group,5,graph_hgb_with_family,164,40,0.1610892615322918,0.30962536079126235,0.9880860230307486,0.7971865771380822,2.3156274919935713,0.9051127048691872
circuit_group,5,structural_ridge,164,40,0.5699149074408045,0.8921298543770703,0.901090079965835,2.1235880317856894,4.7459130786902,0.6014248369669568
family_held_out,1,median_log,192,12,2.9843389302190495,3.429072300798779,-0.7960058447501972,0.3113560172541496,0.46307850119462585,-0.011014113449004048
family_held_out,1,analytical_calibrated_ridge,192,12,0.6776077714415322,0.778458113843479,0.9074396558681872,0.11199964523414985,0.2178561863200808,0.7762372586799758
family_held_out,1,analytical_hgb,192,12,1.5142634573098277,1.6181584404254619,0.6000584300172398,0.9137975574169391,1.7857634347424232,-14.034736898116005
family_held_out,1,logical_hgb,192,12,1.40031937541382,1.5333767478312659,0.6408695679709231,0.8001577569985443,1.5697748003197065,-10.617767646195395
family_held_out,1,graph_hgb,192,12,1.4414369945290142,1.5719439243847544,0.6225768279681743,0.8737915940966067,1.7199035811526406,-12.946209402214567
family_held_out,1,graph_hgb_with_family,192,12,1.4085902537608346,1.5381572221782007,0.6386268184314317,0.8052385061453067,1.5789262508541946,-10.753620681475434
family_held_out,1,structural_ridge,192,12,1.008580193250612,1.212524168890774,0.7754385161295487,0.222461147898355,0.46744229142679455,-0.030158344542374094
family_held_out,2,median_log,180,24,2.371120942684298,2.734299917960973,-0.04018480736761276,1.6021066115852722,3.352995466606946,-0.21969238030560412
family_held_out,2,analytical_calibrated_ridge,180,24,0.41653067144331796,0.5495160066809234,0.9579874635577484,0.5386003351232317,1.2979782940303384,0.8172239708625815
family_held_out,2,analytical_hgb,180,24,0.1913073497596289,0.26659974086181676,0.990111335253872,0.14569393488484525,0.34871823976346344,0.9868072994208174
family_held_out,2,logical_hgb,180,24,0.16199660979668715,0.22970477333612166,0.9926589488927922,0.09341892363525493,0.25131262811516863,0.9931480686689272
family_held_out,2,graph_hgb,180,24,0.1245890319402525,0.19057018791362468,0.9949472462638643,0.10298185797464636,0.21020856870344756,0.9952061415261007
family_held_out,2,graph_hgb_with_family,180,24,0.1356921050656953,0.20146265502481223,0.9943531361895873,0.10485851321167976,0.22671012848927577,0.9944239555855969
family_held_out,2,structural_ridge,180,24,0.5813943549191714,0.6997978563097103,0.9318660726662472,1.0107797322901217,2.270650684681162,0.44064820796859727
family_held_out,3,median_log,180,24,2.3508235778266995,2.7065488960782567,-0.02575051097060488,1.7250269820554245,3.693066278439692,-0.21547017753686348
family_held_out,3,analytical_calibrated_ridge,180,24,0.46445698673531677,0.5595785610441009,0.9561537837474053,0.7611553824856058,1.9473333685193406,0.6620513504486
family_held_out,3,analytical_hgb,180,24,0.31547966090362806,0.4267667555413852,0.9744970071216298,0.3416641094463008,0.7963295799402218,0.9434860321916975
family_held_out,3,logical_hgb,180,24,0.19775719986548537,0.26480351042517347,0.9901812214892602,0.2572267900313851,0.6442174391327693,0.9630141964978763
family_held_out,3,graph_hgb,180,24,0.16144825591287038,0.1956604213235534,0.9946393684762869,0.19740017957228728,0.42801717900682,0.9836735221130821
family_held_out,3,graph_hgb_with_family,180,24,0.1573208440863061,0.18886813165673969,0.9950050935866093,0.18156929855266601,0.4052498337408902,0.9853642226354495
family_held_out,3,structural_ridge,180,24,0.5169664155903322,0.614703765657998,0.9470895159836066,0.6248825514319988,1.222838151817759,0.8667374670345261
family_held_out,4,median_log,192,12,2.442227903103047,2.8110860970591305,-4.70733175734761e-05,3.0151267867507463,6.535188426050355,-0.2382412454891143
family_held_out,4,analytical_calibrated_ridge,192,12,0.5698112891581444,0.6338459309896907,0.9491560173207958,1.6588786144696182,3.7253431337120273,0.5976336993554285
