status,source,runtime_semantics,target_name,observation_unit,family,circuit_variant,num_qubits,logical_depth,logical_total_gate_count,logical_two_qubit_gate_count,circuit_seed,candidate_plan,candidate_plan_source,operand_count,memory_limit,precision,path_optimization_s,pre_run_runtime_est_s,pre_run_flop_count,pre_run_largest_intermediate_elements,pre_run_num_slices,first_contract_gpu_s,contract_gpu_median_s,contract_gpu_min_s,contract_gpu_max_s,scalar_real,scalar_imag,gpu_name,gpu_compute_capability
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,8,12,78,14,42,left_fold,explicit deterministic einsum path,94,50%,complex64,0.01476297000044724,,45977056.0,65536.0,1,0.0006371840238571168,0.000295199990272522,0.0002943679988384247,0.00030131199955940244,-0.020059596747159958,0.007279803976416588,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,8,12,78,14,42,right_fold,explicit deterministic einsum path,94,50%,complex64,0.008890024000720587,,95736.0,256.0,1,0.00029465600848197935,0.00020047999918460847,0.00019894400238990785,0.00020556800067424773,-0.020059660077095032,0.007279796991497278,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,8,12,78,14,42,random_path_0,explicit deterministic einsum path,94,50%,complex64,0.008656848999635258,,74120.0,4096.0,1,0.0005960959792137146,0.00020416000485420227,0.00019542400538921358,0.00021907199919223786,-0.020059695467352867,0.0072797741740942,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,8,12,78,14,42,random_path_1,explicit deterministic einsum path,94,50%,complex64,0.008605074999650242,,340452.0,16384.0,1,0.00038662400841712953,0.00020713600516319275,0.0002067520022392273,0.00021686400473117827,-0.020059676840901375,0.007279797922819853,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,8,12,78,14,42,random_path_2,explicit deterministic einsum path,94,50%,complex64,0.00851909099947079,,33140.0,1024.0,1,0.00031113600730895997,0.0001977279931306839,0.00017423999309539796,0.00033926400542259215,-0.02005966193974018,0.0072797732427716255,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,8,12,78,14,42,random_path_3,explicit deterministic einsum path,94,50%,complex64,0.009127948999775981,,52484.0,2048.0,1,0.0003328959941864014,0.00019791999459266662,0.00019363200664520265,0.00020348800718784333,-0.020059647038578987,0.0072797685861587524,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,10,12,98,18,42,native_time_tuned,cuTensorNet TIME_TUNED,118,50%,complex64,0.015690465999796288,0.00117000789425,3808.0,16.0,1,0.0003581120073795319,0.00023183999955654145,0.00022892799973487854,0.00023919999599456788,0.03216658532619476,-0.04756398871541023,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,10,12,98,18,42,left_fold,explicit deterministic einsum path,118,50%,complex64,0.01758830900052999,,8280812952.0,1048576.0,1,0.0022229440212249755,0.001941696047782898,0.001921280026435852,0.0019508479833602905,0.03216660022735596,-0.04756396263837814,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,10,12,98,18,42,right_fold,explicit deterministic einsum path,118,50%,complex64,0.01150400599999557,,481272.0,1024.0,1,0.00048134401440620423,0.0003675839900970459,0.00036553600430488584,0.00037433600425720214,0.03216657415032387,-0.04756398871541023,NVIDIA GeForce RTX 5070 Ti,12.0
ok,cutensornet,T_sim_contract: local GPU tensor-network scalar contraction,contract_gpu_median_s,one fixed tensor network under one explicit candidate contraction plan,hea,layers_4,10,12,98,18,42,random_path_0,explicit deterministic einsum path,118,50%,complex64,0.010954919000141672,,289876.0,16384.0,1,0.0005213440060615539,0.0002467840015888214,0.00024265600740909577,0.00025279998779296873,0.03216656669974327,-0.047563984990119934,NVIDIA GeForce RTX 5070 Ti,12.0
